,Product,Revenue,Conversion Rate,Unique Pageviews
1465,audE-info0.884915261087885,8428,0.0018005041411595247,1110.8
1466,audI-tech0.414016421833074,606,0.0,1032.8
1467,audIition0.640801078838264,3904,0.007861635220125786,381.6
1468,audJition0.232707910899819,1472,0.0008968609865470852,1115.0
1469,audPusive0.341314906815286,708,0.0,643.8
1470,audSdials0.32330343950482,2328,0.0027292576419213977,366.4
1471,audTition0.603453873603609,120,0.0,2436.0
1472,audU-info0.151127066236598,1036,0.003668378576669112,545.2
1473,audVebach0.306974390583826,1044,0.0017571604287471446,1138.2
1474,aud[-info0.000191107586743011,408,0.0,1322.4
1475,aud_ition0.871021000293662,500,0.0,1805.4
1476,audllease0.330353602920511,1392,0.001481042654028436,675.2
1477,audphp-v80.501643954519839,726,0.00023379781165248293,4277.2
1478,audplease0.928694762100113,592,0.0,325.6
1479,audqvideo0.738491967282155,4216,0.0,1159.4
1480,audt-20200.50169590527657,1242,0.0015179113539769279,658.8
1481,audvshore0.512754161834831,717,0.000781372089388967,1279.8
1482,audx-info0.0476273565129255,422,0.0036900369003690036,271.0
1483,audy-news0.329467338465499,168,0.0,4481.0
1484,augXregor0.775210089449939,1285,0.0011332728921124207,882.4
1485,aughtream0.23993475738935,658,0.0006070908207867897,1647.2
1486,aurBction0.749320937043237,959,0.0032701111837802484,305.8
1487,aurC-20200.363407273992269,2680,0.0008073631519457452,1238.6
1488,aurfde-640.0911882615057978,1072,0.00392156862745098,510.0
1489,ausD-info0.163402340542093,666,0.0037411148522259632,534.6
1490,ausDition0.316805159126848,7232,0.006963788300835655,143.6
1491,ausGula-10.419496874159186,1444,0.009140767824497258,109.4
1492,ausN-info0.367745976075958,1113,0.0,165.8
1493,ausNrview0.304219502402842,608,0.0027987685418415895,714.6
1494,aut`watch0.289416983984332,2490,0.0023386342376052385,427.6
1495,auxV-sale0.257886203997208,1990,0.0016638935108153079,601.0
1496,auxushoes0.412891578660033,840,0.0,290.4
1497,avaCtflix0.362016436446527,287,0.001152073732718894,868.0
1498,avaE-20200.698954516864975,2864,0.005136106831022086,389.4
1499,aveZondek0.946245148754621,2622,0.004629629629629629,216.0
1500,avexk-art0.780258853493514,630,0.0,1818.2
1501,aviOe-car0.759022814300104,856,0.00021033148241628809,4754.4
1502,avniation0.818775510572071,1287,0.0,225.2
1503,avnitails0.759619700869459,2170,0.002571355104139882,777.8
1504,awaF-info0.795555295593264,1950,0.0016406890894175555,1219.0
1505,awaJgilet0.279887561735069,1243,0.0,1768.6
1506,awaP-info0.0774848771685763,1400,0.0,639.0
1507,awaaforts0.924585659842716,876,0.0,1499.0
1508,awab-info0.0987309834705432,503,0.0004608294930875576,2170.0
1509,awadedman0.00359515666841059,1198,0.0008446659346228566,2367.8
1510,awadomber0.567413623251246,188,0.0,689.8
1511,awapation0.356069317847561,1689,0.0010731916720326251,931.8
1512,awaulease0.320243074361463,2344,0.001054407423028258,948.4
1513,awgItails0.477395649011463,1376,0.0020475020475020475,488.4
1514,azeBtream0.214825500359475,1098,0.001591343093570974,628.4
1515,azeKtream0.967554812780683,1728,0.004418912947414936,452.6
1516,azetrview0.279624504134586,2660,0.0,63.4
1517,azeytream0.543919619027528,778,0.023809523809523808,42.0
1518,azipve-470.935727583235076,2832,0.0009493070058857033,1053.4
1519,aznsbuilt0.508757026892949,423,0.0,730.2
1520,b-tblease0.62902956865899,3392,0.030627871362940276,130.6
1521,baaJtream0.406891002625804,2248,0.10067114093959731,29.8
1522,baa_store0.0988869920071876,4029,0.0141643059490085,141.2
1523,baazvideo0.420082534695679,480,0.010351966873706004,96.6
1524,babFkbook0.237875883284395,1316,0.0,505.6
1525,babM-info0.544197973418514,2246,0.0,1633.2
1526,babNation0.933047632327017,1149,0.0026652452025586353,375.2
1527,bab]ation0.109641624788606,378,0.0,414.6
1528,bab_-info0.611172059196881,2484,0.0003769601930036188,2652.8
1529,babj-info0.329795708515625,1278,0.0,81.2
1530,babtkbook0.636373467824143,1343,0.0,259.8
1531,bacCction0.971535750199634,962,0.0008887308922858158,1125.2
1532,bacU-week0.242591209251646,1724,0.0,275.8
1533,bacltruck0.348292914508659,965,0.0,5840.2
1534,badBement0.324462976026431,1514,0.0017513134851138354,571.0
1535,badDvideo0.962347535548667,2656,0.0008739730816290858,1144.2
1536,badOailer0.83977520678753,2550,0.0008637070305752289,1157.8
1537,badQtream0.453289423284409,1278,0.0,1706.4
1538,badVd-2000.438891930589461,944,0.0033311125916055963,300.2
1539,badY-info0.229984361733158,1302,8.621432882145013e-05,11599.0
1540,bad]watch0.878007714204414,120,0.00139217597104274,1436.6
1541,bad_glary0.358351016230512,822,0.0021159542953872196,472.6
1542,badgrview0.485587824879646,1158,0.0,851.2
1543,badpirmed0.996158030735068,985,0.0,1553.6
1544,badqtream0.760472345848742,216,0.0,296.6
1545,badstream0.616227579921091,1223,0.0011981787682722263,834.6
1546,badv-20200.767040936800535,2424,0.0,653.4
1547,badyvideo0.0421977270151962,2682,0.004894762604013705,408.6
1548,bagalease0.520269592259318,2512,0.0,306.0
1549,bagmitems0.132852629567626,261,0.0,324.0
1550,baiJ-info0.285376835174127,2352,0.0005112997238981491,1955.8
1551,baiRpsule0.919294909284106,1293,0.00035785857429144,2794.4
1552,baiX-info0.932799021026641,891,0.0076103500761035,262.8
1553,baiXpsule0.236876019278184,3540,0.003059039461609055,653.8
1554,bai[-info0.192433111132432,1728,0.0033548040794417603,1490.4
1555,baihlease0.860803379692275,560,0.004177109440267335,478.8
1556,baij-info0.657622058387083,1163,0.0,894.4
1557,baiklease0.772451230742837,1964,0.0006395497569710924,1563.6
1558,baj_rview0.0169838781868764,2724,0.0015827793605571385,631.8
1559,bakL-info0.441873047552619,327,0.00029108691855388017,3435.4
1560,bak^oster0.0765205758139003,243,0.0,2016.8
1561,bakjailer0.927694913699548,1728,0.0008519338899301414,1173.8
1562,bakmagaki0.659990341020861,2342,0.0024630541871921183,812.0
1563,balA-20210.76718272315348,1005,0.0012297097884899162,813.2
1564,balAkbook0.0591419843495486,740,0.0,1791.4
1565,balB-info0.198141726941245,796,0.0019171779141104294,521.6
1566,balBssory0.384834293002662,4116,0.0007946598855689764,1258.4
1567,balD-fw200.202669623498974,4336,0.0,909.6
1568,balDdemic0.0105638566915726,1736,0.005868544600938967,170.4
1569,balDlease0.533196350219565,1056,0.002209456473707468,905.2
1570,balDption0.800367762306661,3420,0.0,585.4
1571,balE0-usd0.171946724948226,432,0.0017099863201094393,584.8
1572,balEation0.429547469154572,2686,0.0,594.6
1573,balElease0.455376093211876,1218,0.0008919015340706386,1121.2
1574,balGlease0.988107581011333,295,0.0,407.0
1575,balGtches0.0806428977805647,1153,0.0034818941504178276,287.2
1576,balHsalia0.616445808937048,1235,0.0,947.6
1577,balIlease0.912921473737066,622,0.0018261504747991233,547.6
1578,balKction0.668289161219555,1078,0.00026480245736680433,3776.4
1579,balKlease0.105197807379065,1860,0.003250975292587776,307.6
1580,balLsalia0.434714332576038,856,0.0003780718336483932,2645.0
1581,balMeople0.957707657905415,2972,0.007194244604316547,278.0
1582,balMlease0.457317465922433,1748,0.0029708853238265003,336.6
1583,balMlease0.947052086897158,2865,0.004674353381115613,641.8
1584,balOments0.999631620219369,786,0.0016160310277957338,618.8
1585,balOtwear0.235539878853039,572,0.00244140625,409.6
1586,balPearch0.688291340728197,615,0.002008032128514056,498.0
1587,balPsalia0.584755798323673,1422,0.002898550724637681,345.0
1588,balRation0.387467077079882,1970,0.0014594279042615295,685.2
1589,balResign0.330314435070707,858,0.0008330556481172942,1200.4
1590,balRlease0.325618913219181,786,0.0,7199.4
1591,balRsalia0.923333370696875,1660,0.0,3235.4
1592,balScross0.792260904283858,549,0.0,392.0
1593,balSlease0.696494156483054,3837,0.003427004797806717,583.6
1594,balTwatch0.0284268018754421,702,0.0003698498409645684,2703.8
1595,balV-info0.4907482928927,215,0.00771604938271605,129.6
1596,balVlease0.513093587892876,2160,0.003878975950349108,515.6
1597,balWettle0.598103152136475,1372,0.0,3977.8
1598,balYlease0.750285333216199,1844,0.0016857720836142953,593.2
1599,balYsalia0.771414498676538,2421,0.0015114873035066505,661.6
1600,balZlease0.127668434829923,1538,0.0,821.6
1601,bal[-info0.20278457302529,972,0.0013528138528138528,739.2
1602,bal[lease0.650127516702737,2420,0.00241779497098646,827.2
1603,bal\-date0.68253608632256,2634,0.0005506001541680432,1816.2
1604,bal\-game0.218157734175626,705,0.0007580351728320194,1319.2
1605,bal\video0.455686942383408,3592,0.028089887640449437,71.2
1606,bal^-info0.300276850566845,229,0.0008123476848090983,1231.0
1607,bal_-info0.171730175769137,2406,0.0,1817.4
1608,bal`ation0.815331491428389,311,0.0007312079555425563,1367.6
1609,bal`lease0.601758814629736,2790,0.002560163850486431,781.2
1610,balalease0.746486198748548,1370,0.003097893432465923,322.8
1611,balb-20200.789013608198234,712,0.0015082956259426848,663.0
1612,balflease0.569084005910723,3645,0.008904719501335707,224.6
1613,balgaslia0.831491676592612,3756,0.0,796.0
1614,balhlease0.0836561380136235,1398,0.0016139444803098773,619.6
1615,bali-fund0.686773060850041,587,0.0,284.6
1616,baljation0.587834493215675,1236,0.0035803795202291443,558.6
1617,baljsalia0.894003631067369,854,0.000731528895391368,1367.0
1618,balk-info0.985136127625886,412,0.0,430.0
1619,balkeaker0.649838172594885,1884,0.0,497.2
1620,balmlease0.0129555986048948,2778,0.002446183953033268,408.8
1621,balorways0.782224041396716,841,0.0002443912214673249,4091.8
1622,balpgroup0.00924185303507086,1218,0.0022065313327449252,453.2
1623,balplease0.586023374196144,2128,0.0019569471624266144,511.0
1624,balr-info0.155259498731317,2578,0.0,9370.2
1625,baltlease0.337627202908698,251,0.00314070351758794,318.4
1626,balu-20200.209906896181155,1964,0.0009337068160597573,2142.0
1627,balusalia0.596078399456211,647,0.001125872551227201,888.2
1628,baluwatch0.570381329059297,4131,0.0,234.0
1629,baluwelry0.72760087959753,968,0.00150195253829979,665.8
1630,balw-info0.321449993735215,664,0.000925925925925926,1080.0
1631,balwction0.850250019505443,1319,0.0012506253126563281,799.6
1632,bamd-info0.776998886909382,822,0.0036284470246734394,275.6
1633,bamp-dial0.261649346974734,418,0.0031505986137366103,317.4
1634,bamttails0.43150667999999,1492,0.0,1445.0
1635,bamvarden0.0452937172967043,468,0.0,303.8
1636,banA-fake0.745315669738569,2264,0.0007966857871255577,1255.2
1637,banA-info0.0914444713246819,1280,0.0023452157598499064,426.4
1638,banD-unit0.232154160917911,580,0.0,396.8
1639,banHemote0.110889652678101,4256,0.0019428793471925393,1029.4
1640,banIt-art0.602141017974282,2122,0.0010772379618657763,1856.6
1641,banIvideo0.553567626145441,654,0.0,231.0
1642,banJlease0.62410539514408,1153,0.00032494963280691494,3077.4
1643,banO-home0.375201400912507,2365,0.004418262150220913,679.0
1644,banP-info0.107277670710991,1276,0.0,3586.0
1645,banPlease0.472530084408698,977,0.0,338.6
1646,banQfloyd0.162947146384533,988,0.026041666666666668,76.8
1647,banRement0.18085596297716,1201,0.0,1060.8
1648,banSation0.235395626603714,1227,0.0009986019572598363,1001.4
1649,banTblock0.334475173979045,2482,0.0,805.0
1650,banTposal0.0872729053570095,1302,0.0,1841.6
1651,banY-free0.787110228333358,2462,0.0013308490817141336,751.4
1652,banYction0.713292058295398,525,0.0,1362.4
1653,ban[-info0.855684524803405,870,0.0016903313049357674,1183.2
1654,ban\lease0.667534872883951,1392,0.0,648.0
1655,ban]hones0.100974737832616,1440,0.0,573.2
1656,ban_eator0.447126018824155,4592,0.002586652871184687,386.6
1657,banb-info0.211561997225512,1641,0.0002917663535041139,3427.4
1658,banchones0.376633415150044,552,0.0014351320321469576,696.8
1659,banckdown0.427997221860997,1371,0.0,1701.8
1660,baneation0.368546324564384,3280,0.0018896447467876038,1058.4
1661,banfction0.953557417362423,722,0.0,1117.0
1662,banfm-kit0.0838548611939067,1764,0.002106593638087213,949.4
1663,banglease0.759509293291899,1881,0.0031535793125197094,634.2
1664,banh-info0.963387774494834,744,0.0003549875754348598,2817.0
1665,banin-two0.603772722124756,1192,0.0,472.4
1666,banktream0.694628972193445,855,0.005720823798627002,174.8
1667,banl0-usd0.324475131335088,2770,0.0,2673.0
1668,banlement0.178592169231471,460,0.0,1632.2
1669,bano-show0.197567938878277,485,0.0,1716.8
1670,banp-20200.713497175629475,6420,0.00752785305630834,664.2
1671,banrabels0.944570060108712,1189,0.00946969696969697,105.6
1672,banrmoval0.0773214016065209,1226,0.0,2726.6
1673,banslease0.255439811719566,312,0.0009532888465204957,1049.0
1674,bansvirus0.363836304643965,572,0.0,97.8
1675,bantirmed0.977467728866815,2408,0.0007002801120448179,1428.0
1676,banu-info0.514208725754073,170,0.0016181229773462784,618.0
1677,banud-oak0.89967150480956,573,0.001426126640045636,701.2
1678,banw-20200.873084429848141,348,0.0011462631820265932,872.4
1679,banx-info0.679668395533867,2698,0.00016842388924445044,5937.4
1680,bany1970s0.769704218607602,1608,0.002967359050445104,337.0
1681,banzsults0.109797163991908,592,0.0,646.6
1682,baoa-news0.923425881915731,874,0.00028299750962191536,3533.6
1683,bapA-info0.674701373999664,956,0.0007110352673492605,1406.4
1684,bapAkbook0.539127284987979,3516,0.00041153392411314436,7289.8
1685,bapB-info0.99659426497375,919,0.0012453300124533001,803.0
1686,bapC-info0.403104230270414,1388,0.0,675.0
1687,bapD-20200.00903486941439313,2764,0.0007472724555372889,1338.2
1688,bapHation0.374132073626277,663,0.0,2975.8
1689,bapLocket0.757790421536561,1212,0.0,3151.6
1690,bapPswear0.218445679018451,1168,0.0,1052.6
1691,bapR-20200.137225452314838,2694,0.0013010668748373666,768.6
1692,bapVation0.755255888911859,821,0.0006848376934666484,1460.2
1693,bapXlease0.546258199586659,1095,0.0011032656663724626,906.4
1694,bap[-info0.546688390424579,912,0.0017277125086385626,1157.6
1695,bap[ation0.358697257381846,1994,0.0,1132.6
1696,bap\-info0.239604023400689,545,0.0,666.8
1697,bap]easer0.351486581298445,932,0.0006636580833554553,3013.6
1698,bap^ction0.182254729658962,2252,0.0011210762331838565,1784.0
1699,bap_-info0.333261674787225,1686,0.0012581781580271766,794.8
1700,baparsary0.543551858644851,410,0.0014295925661186562,1399.0
1701,bapb-look0.771091428191801,3135,0.0005606009642336585,3567.6
1702,bapb-look0.931784607100386,2654,0.00039154267815191856,2554.0
1703,bapc-info0.429629283132395,2685,0.0,1462.2
1704,bapd-info0.687556808423094,2526,0.0026399155227032735,757.6
1705,bapf-info0.704853923168318,1842,0.0,1783.8
1706,bapglease0.29107645602256,632,0.00042607584149978694,2347.0
1707,bapglease0.935561179628079,803,0.0,1492.6
1708,bapipsule0.477608497148358,220,0.0,1298.6
1709,bapjction0.264349363055492,856,0.0,757.6
1710,bapjlease0.775773774600908,1086,0.0,2289.8
1711,bapk-info0.89090662586632,870,0.0008164598301763554,1224.8
1712,bapk-pink0.877256153038408,2550,0.00259000259000259,772.2
1713,bapq-20200.123715783304752,3790,0.0006942515967786726,2880.8
1714,baprlease0.463469033683543,663,0.000966183574879227,1035.0
1715,baps-camo0.652063785985546,1200,0.00014230013945413668,7027.4
1716,bapsellow0.391585219553433,1020,0.0,622.8
1717,bapwlease0.263633660799238,402,0.0002435816242022702,4105.4
1718,bapylease0.276751135698245,330,0.0,904.8
1719,barLdates0.855017889180512,522,0.0,364.2
1720,barPlaims0.943190206347334,1906,0.002207505518763797,453.0
1721,barT-info0.770413264017584,2252,0.0006181233774261342,3235.6
1722,barTallow0.147134840932747,941,0.003484320557491289,287.0
1723,barUylist0.39995935848285,2412,0.00423728813559322,472.0
1724,barV-info0.251297525755292,354,0.0002286341396497325,4373.8
1725,bar[ition0.560257641703437,469,0.0,403.0
1726,barj-20200.651940987910713,1778,0.0,629.6
1727,barmeague0.879598454464862,2655,0.0007722007722007722,1295.0
1728,barz-20210.132583125086886,836,0.0022065313327449252,453.2
1729,basCvideo0.537467560618019,2758,0.0017972681524083393,556.4
1730,basO-sale0.893632601282479,1488,0.005246589716684156,571.8
1731,batJrsity0.624751281933791,1286,0.0023430178069353325,426.8
1732,batM-news0.850136694935625,582,0.0049382716049382715,405.0
1733,batU-info0.372535249807371,1070,0.0,1062.8
1734,bbcF-date0.977769785530841,6815,0.001042535446205171,1918.4
1735,bbcOmusic0.418450424298586,1131,0.003162555344718533,316.2
1736,bbcRlease0.27129864487738,888,0.003750937734433608,266.6
1737,bbc_lease0.622031049448055,2674,0.0,1275.0
1738,bbcdlease0.00700459906401485,862,0.0023331777881474567,428.6
1739,bbcr-info0.370483094931912,466,0.0,39.0
1740,bbcvtival0.796209753322301,954,0.0,248.2
1741,bbcy-info0.855542917977241,2336,0.0,566.2
1742,bbyBaland0.310221067377618,2382,0.00423728813559322,236.0
1743,bbyTtream0.39628533960623,3393,0.0121654501216545,164.4
1744,beaAlease0.39455555188015,2028,0.010141987829614604,295.8
1745,beaB-date0.358998414406917,485,0.0,226.8
1746,beaG-info0.0352123015390494,1007,0.0009703085581214828,1030.6
1747,beaGllabs0.942843279525798,1308,0.001564945226917058,639.0
1748,beaGorial0.192569357210062,738,0.001288659793814433,776.0
1749,beaJ-ss200.591583809104135,843,0.0,559.4
1750,beaJkbook0.91930058445068,922,0.0007876496534341526,1269.6
1751,beaN-info0.255597800540412,504,0.0,435.0
1752,beaN-news0.834234604126592,1261,0.0,2628.2
1753,beaPction0.295542184261128,1191,0.0,752.4
1754,beaScture0.475701879449513,1155,0.001755001755001755,569.8
1755,beaTtches0.835321307910502,668,0.0007269555103227683,1375.6
1756,beaU-info0.180149129917554,1046,0.0005883045064125191,1699.8
1757,beaUation0.626114806456237,679,0.0,1423.6
1758,beaV-info0.161752106355376,448,0.0,738.4
1759,beaVlease0.866553063324821,487,0.0005471656817684395,1827.6
1760,beaW-info0.754969995028554,2640,0.0023169601482854493,431.6
1761,beaYusser0.739139851820397,3536,0.0019880715705765406,503.0
1762,beaZpsule0.400083290685381,832,0.0,787.4
1763,bea]-fw200.893166088078911,855,0.0024975024975024975,400.4
1764,bea]-info0.23195176862282,2574,0.0044603033006244425,224.2
1765,beaakbook0.323996009120887,1452,0.0014338973329509608,697.4
1766,beacrview0.593142740044847,2566,0.0017135023989033585,583.6
1767,bead-info0.279860395877357,188,0.0,606.8
1768,bead-info0.390897784442782,1918,0.003946329913180742,506.8
1769,beadailer0.229641482341276,897,0.00747011952191235,401.6
1770,beaecoats0.731056518070263,1782,0.0,2563.0
1771,beaepsule0.418135031356902,318,0.0,461.2
1772,beaeusive0.413901910567885,294,0.00030255355197870027,3305.2
1773,beaf-20200.322235366038297,1320,0.0,3737.6
1774,beagkbook0.712244018624451,994,0.0,1224.2
1775,beaglease0.31812470680754,3855,0.0006253126563281641,1599.2
1776,beahvideo0.644551963927151,1263,0.030303030303030304,33.0
1777,beaintary0.742530213701621,4612,0.0,347.2
1778,beairview0.602895640279089,2772,0.003996802557953637,250.2
1779,beal-info0.179508917382816,1268,0.0010354110581901016,965.8
1780,bealger-z0.848999722063017,2835,0.0033274179236912156,901.6
1781,beam-info0.0196065559327555,1292,0.0,554.8
1782,beam-info0.523781789803581,4047,0.004604051565377533,434.4
1783,beamation0.744655787952089,2049,0.00856898029134533,233.4
1784,bean-info0.35408736433753,807,0.0010277492291880781,973.0
1785,beanation0.225164513733108,1408,0.0014136273678258412,707.4
1786,beaoction0.0527201046918858,1189,0.0011633317822242904,859.6
1787,beat-info0.0374930926436567,402,0.004364906154517678,458.2
1788,beatkbook0.76159600399634,1878,0.0,1069.4
1789,beautcase0.284934172269044,948,0.0,295.4
1790,beav-info0.42185997154953,1113,0.0012141816415735794,823.6
1791,beavlease0.77628525598645,808,0.0,1170.2
1792,beay-info0.332427889163811,1339,0.0016066838046272494,622.4
1793,becRtream0.237981004812186,1137,0.0,168.2
1794,bedKkbook0.0193275787084682,2058,0.004761904761904762,420.0
1795,behUmille0.0324603472800322,2136,0.00024963802486394727,4005.8
1796,behwd2-5g0.355003104389773,1070,0.0,616.8
1797,beiIeries0.0705113480228656,1868,0.002181500872600349,458.4
1798,bei[hagin0.903731023288524,4585,0.008655510675129832,346.6
1799,bei\-info0.528694825539447,410,0.006535947712418301,153.0
1800,beif-info0.509338795388995,1686,0.008583690987124463,233.0
1801,beik-20200.718393930077052,427,0.0,195.4
1802,beik-info0.395460922183594,242,0.0,264.6
1803,belBlease0.335738441811589,2736,0.006172839506172839,324.0
1804,belF-info0.261360798693947,1402,0.002748763056624519,363.8
1805,belKecord0.738689506972261,2168,0.002733734281027884,365.8
1806,belKlease0.169720303564143,448,0.0,298.6
1807,belUition0.249973899862794,2154,0.001659475605708596,602.6
1808,belY-info0.477825041886158,1582,0.004156275976724855,240.6
1809,bel[-news0.541423838545828,1452,0.0001667556029882604,5996.8
1810,belelease0.893613335031215,1866,0.007199424046076313,277.8
1811,beloeases0.394906877484063,2010,0.002564102564102564,390.0
1812,belygraph0.88809530915587,3792,0.0022281639928698753,897.6
1813,benA-info0.580281314651619,1884,0.0009177679882525697,3268.8
1814,benAtudio0.30128106934933,414,0.0,293.8
1815,benBtream0.226944671374978,2778,0.0,817.6
1816,benC-info0.12146722235557,790,0.0013869625520110957,721.0
1817,benCkbook0.311499004980944,1092,0.0031075201988812924,321.8
1818,benCtream0.647995518890413,2220,0.004748338081671415,210.6
1819,benDnveil0.518641719180187,2690,0.0024727992087042534,404.4
1820,benGwatch0.518364395147725,792,0.0,700.6
1821,benHlease0.985533950603165,2052,0.0014551804423748543,687.2
1822,benIarden0.381952506046953,3708,0.003977724741447892,251.4
1823,benJ4-1000.229678484568374,2584,0.0005549081626990733,3604.2
1824,benKm-usd0.657949376376281,611,0.0,4463.8
1825,benL-info0.914850267931351,1022,0.0,259.0
1826,benLaunch0.475945169640262,2277,0.0023860653781913625,838.2
1827,benM-info0.544776332816896,3918,0.007032348804500704,284.4
1828,benNearch0.902830677361247,1053,0.0,332.6
1829,benQtions0.288865138989246,1149,0.002455795677799607,407.2
1830,benRlease0.303657049350498,2682,0.0028058361391694727,712.8
1831,benSuxury0.479747426788485,2710,0.0044014084507042256,227.2
1832,benTvideo0.31759373176776,548,0.0035587188612099642,281.0
1833,benXition0.36722605748088,2817,0.002881844380403458,694.0
1834,benY-info0.73640131316904,1350,0.0,504.6
1835,benYeaser0.728517813707379,1204,0.0,5248.0
1836,benZtkins0.668926705168607,476,0.004629629629629629,216.0
1837,ben[-info0.741995417267154,2340,0.0007377895824110963,1355.4
1838,ben]-kiki0.525882526362496,2028,0.002120740845468684,1414.6
1839,ben_mance0.5204002649116,1030,0.0,277.2
1840,ben`ingle0.180545514423561,618,0.0021123785382340518,473.4
1841,benclease0.838013890235288,1215,0.0,1437.4
1842,benf-info0.182010859246388,4035,0.0028506271379703536,350.8
1843,benglease0.976065587528222,2446,0.002254283137962128,443.6
1844,bengman-30.447766289170714,1074,0.0,725.0
1845,beni-info0.725463666380185,595,0.0005955926146515784,1679.0
1846,benmshirt0.958121394976301,3894,0.007974481658692184,376.2
1847,bennchair0.584654345639006,2204,0.0,400.0
1848,benplease0.121704622846429,726,0.000791514959632737,1263.4
1849,benpvisit0.419799904233832,949,0.0008366800535475234,1195.2
1850,benqplans0.247335821276881,322,0.0016134236850596968,619.8
1851,benrtream0.85773674865617,1166,0.0,944.6
1852,bensports0.921534141574847,1214,0.0,4731.8
1853,bentrview0.70404701531624,1614,0.005810575246949448,344.2
1854,benv-info0.436552502538367,489,0.0,11854.2
1855,benxption0.615027722471187,888,0.0,393.6
1856,benyition0.780375924430693,1994,0.0026867275658248257,372.2
1857,benz-info0.0720841301264848,924,0.0020458265139116204,977.6
1858,benzvirus0.855496455609129,1316,0.0,192.0
1859,berCition0.978944838199888,581,0.0006062075654704171,1649.6
1860,berCorder0.806369171931486,1208,0.003723008190618019,537.2
1861,berIlease0.0909756525267141,774,0.0,376.6
1862,berP-info0.893352624497978,815,0.002407318247472316,415.4
1863,berQ-info0.220949393613213,1068,0.0,430.8
1864,berVction0.771753989402408,2384,0.0025588536335721594,390.8
1865,berXkbook0.958036421400287,1393,0.001838235294117647,544.0
1866,ber^ssche0.263054033036266,2848,0.0016286644951140066,614.0
1867,berhtails0.0602428569631854,630,0.002845759817871372,351.4
1868,berkation0.574615347234871,425,0.0,562.0
1869,berr-date0.870026458208084,175,0.00082904990880451,1206.2
1870,berxation0.249778631427572,1022,0.0,452.4
1871,besAniche0.0507720075601127,92,0.0006797172376291462,1471.2
1872,besB-more0.604450103288968,1040,0.0,1711.6
1873,besB-plum0.940303006645093,489,0.0,5388.2
1874,besBlness0.254411296274409,1356,0.0,1501.0
1875,besC-noir0.041302712204464,3846,0.00017849493074396689,5602.4
1876,besCblake0.805982049592445,1165,0.0015933715742511153,627.6
1877,besCx-hbo0.496458643481617,2744,0.0007574609907589759,2640.4
1878,besE-20200.648763748728511,1377,0.0018504811250925242,540.4
1879,besEverse0.18658313819851,1896,0.00042073375967687643,2376.8
1880,besEwhite0.606624805272475,374,0.0002898214699744957,3450.4
1881,besF-more0.622398012629203,2504,0.003800836183960471,526.2
1882,besFs-ads0.705179740251161,4644,0.00028941884695531377,3455.2
1883,besG-bape0.418412536225498,627,0.00041820006691201074,2391.2
1884,besHblack0.988327004125282,1017,0.0002538715410002539,3939.0
1885,besHeek-30.537171140924791,1662,0.00028592668839709496,3497.4
1886,besHrites0.63934423298917,1030,0.0007362685907819172,1358.2
1887,besIx-a240.106188080802233,1205,0.0005887894488930759,1698.4
1888,besJtores0.50506769531423,589,0.0005563591854901524,1797.4
1889,besKeek-40.553973514016814,1752,0.001088613106901807,918.6
1890,besKreact0.428124435069511,969,0.00012014609765474816,8323.2
1891,besLalvah0.750611750147398,1542,0.0,2378.0
1892,besLsalia0.308313900299452,944,0.0010702054794520547,934.4
1893,besLtream0.186962525953097,754,0.0,187.4
1894,besMe-3270.625480810407584,1149,0.0,2473.2
1895,besNiques0.837960185145608,824,0.0006210408644888834,1610.2
1896,besOeek-40.559306538387074,575,0.0,1672.8
1897,besP-more0.429095849982729,1060,0.0017844396859386154,560.4
1898,besPlides0.0354674654032844,2310,0.00022146432209771007,4515.4
1899,besPorrow0.847994876826876,656,0.00946969696969697,105.6
1900,besQ-puma0.539384780545352,4272,0.0004336137368831844,6918.6
1901,besQalvin0.162474464796284,348,0.0,329.8
1902,besQck-700.360955738501371,975,0.0,5012.2
1903,besQeek-30.67765531264693,1137,0.0008893632159373887,1124.4
1904,besQrange0.761841417919808,1791,0.00020384035223612867,4905.8
1905,besQvideo0.865770303214297,1112,0.00657030223390276,152.2
1906,besR-camo0.295597821739153,455,0.0,3711.6
1907,besRlinen0.819289135931282,158,0.0002977608384945212,3358.4
1908,besRllion0.263547932206505,1352,0.0015384615384615385,650.0
1909,besS-dead0.590830885373813,2058,0.0001382208215845635,7234.8
1910,besS-hulu0.701541117180301,587,0.0,1193.0
1911,besSlub-c0.133527864588581,418,0.0004394059231918446,2275.8
1912,besTaylor0.749546673888454,438,0.0004366049598323437,2290.4
1913,besTeamer0.864259950263544,1872,0.0004420866489832007,2262.0
1914,besTrared0.430907042484183,2080,0.0002120980741494867,4714.8
1915,besTrites0.797385626955583,2091,0.0024437927663734115,409.2
1916,besU-race0.504512912282451,1086,0.0013025921583952064,1535.4
1917,besUr-tet0.00537012891635247,454,0.0025367833587011668,394.2
1918,besUsland0.433207431302252,744,0.0,2608.2
1919,besV-bone0.492605341950478,2532,0.0,1571.0
1920,besVdrake0.469608116595474,2127,0.0014407145944388415,1388.2
1921,besVeek-40.294789694767642,3576,0.0012655024044545683,790.2
1922,besVeek-40.945803273429673,1141,0.001266784899923993,789.4
1923,besVeries0.735492057377117,1318,0.000931619154089808,1073.4
1924,besWeek-20.937793021120588,3696,0.0,1069.6
