OrderID,CustomerID,ItemID,TransactionDate,Channel
940,84,340,2020-04-04,Online
940,84,6451,2020-10-26,Online
940,84,14302,2020-06-15,Online
940,84,17335,2020-10-24,Online
941,84,4901,2020-02-18,Online
941,84,8319,2020-09-17,Online
941,84,10450,2020-08-09,Online
941,84,11865,2020-10-18,Online
941,84,14658,2020-11-01,Online
942,84,1415,2020-05-07,In Store
942,84,1907,2020-06-25,In Store
943,84,15144,2020-01-10,Online
943,84,17156,2020-08-20,Online
944,84,14459,2020-12-09,In Store
945,84,1102,2020-08-05,In Store
945,84,12688,2020-11-27,In Store
945,84,14230,2020-03-22,In Store
945,84,14732,2020-12-27,In Store
946,84,7543,2020-09-03,In Store
947,84,2864,2020-04-08,Online
947,84,5328,2020-11-21,Online
948,84,4142,2020-04-17,Online
948,84,11366,2020-02-18,Online
948,84,17364,2020-02-27,Online
949,84,3220,2020-11-08,In Store
949,84,4129,2020-12-21,In Store
950,84,5663,2020-06-08,In Store
950,84,6561,2020-12-13,In Store
950,84,7691,2020-09-01,In Store
950,84,12814,2020-03-11,In Store
950,84,13269,2020-01-19,In Store
951,84,4262,2020-10-05,Online
951,84,5016,2020-07-01,Online
952,85,8127,2020-11-22,In Store
952,85,11802,2020-07-04,In Store
952,85,11865,2020-09-02,In Store
952,85,14386,2020-06-13,In Store
953,85,15716,2020-03-26,Online
953,85,17701,2020-09-21,Online
954,85,2723,2020-04-27,Online
954,85,8633,2020-01-24,Online
955,85,2240,2020-07-11,Online
955,85,7503,2020-09-25,Online
955,85,11829,2020-09-01,Online
955,85,16896,2020-10-10,Online
956,85,9602,2020-01-03,Online
956,85,13509,2020-12-13,Online
956,85,16807,2020-03-18,Online
957,85,12478,2020-01-26,In Store
958,86,1756,2020-03-01,Online
958,86,1808,2020-11-04,Online
958,86,9208,2020-12-22,Online
958,86,13551,2020-06-03,Online
959,86,6699,2020-11-07,In Store
959,86,16932,2020-06-07,In Store
960,86,5653,2020-12-17,In Store
960,86,6474,2020-03-22,In Store
960,86,7931,2020-04-23,In Store
960,86,11015,2020-07-04,In Store
961,86,3176,2020-04-17,Online
961,86,12853,2020-10-09,Online
962,86,675,2020-01-10,In Store
962,86,5619,2020-04-05,In Store
962,86,8310,2020-09-21,In Store
962,86,17036,2020-08-27,In Store
963,86,1606,2020-02-12,Online
963,86,9779,2020-03-18,Online
963,86,10919,2020-02-26,Online
963,86,13029,2020-10-03,Online
963,86,13179,2020-05-12,Online
964,86,222,2020-11-21,In Store
964,86,8791,2020-11-09,In Store
964,86,10646,2020-08-25,In Store
964,86,12853,2020-10-25,In Store
965,86,13615,2020-06-15,Online
966,86,15738,2020-08-23,Online
966,86,15941,2020-03-14,Online
966,86,16377,2020-12-27,Online
967,86,1950,2020-01-04,In Store
967,86,5020,2020-07-20,In Store
967,86,11205,2020-09-04,In Store
968,86,2865,2020-07-04,In Store
968,86,4550,2020-01-12,In Store
968,86,15549,2020-03-14,In Store
969,86,143,2020-10-02,In Store
969,86,2677,2020-06-08,In Store
969,86,5361,2020-10-02,In Store
969,86,11101,2020-08-08,In Store
969,86,13413,2020-03-24,In Store
970,86,4015,2020-05-14,Online
970,86,13023,2020-07-18,Online
970,86,13558,2020-08-13,Online
970,86,17339,2020-02-18,Online
971,86,7638,2020-10-04,Online
971,86,16280,2020-12-12,Online
972,86,7606,2020-05-17,In Store
973,86,2113,2020-04-22,Online
973,86,3698,2020-01-18,Online
973,86,12356,2020-01-16,Online
973,86,16459,2020-12-11,Online
973,86,16657,2020-03-01,Online
974,86,5047,2020-08-05,In Store
974,86,10026,2020-06-22,In Store
974,86,12150,2020-10-19,In Store
974,86,15652,2020-04-16,In Store
975,86,730,2020-05-07,Online
975,86,6008,2020-05-21,Online
976,87,821,2020-02-15,Online
976,87,1714,2020-03-09,Online
976,87,10965,2020-07-05,Online
976,87,17660,2020-12-11,Online
977,87,439,2020-11-12,In Store
977,87,6722,2020-10-07,In Store
978,87,5989,2020-09-05,In Store
979,87,9027,2020-03-27,In Store
979,87,12748,2020-01-24,In Store
980,87,4781,2020-03-08,In Store
981,87,5345,2020-09-19,In Store
981,87,7144,2020-12-06,In Store
981,87,7920,2020-03-02,In Store
981,87,9574,2020-03-14,In Store
981,87,16778,2020-05-21,In Store
982,87,6839,2020-01-13,Online
982,87,9276,2020-04-20,Online
983,87,3598,2020-02-07,In Store
983,87,14223,2020-02-15,In Store
983,87,14786,2020-07-25,In Store
983,87,16928,2020-07-03,In Store
984,88,2185,2020-11-19,In Store
984,88,4735,2020-09-05,In Store
984,88,9404,2020-12-25,In Store
984,88,14533,2020-03-15,In Store
985,88,17069,2020-03-12,In Store
985,88,17831,2020-09-25,In Store
986,88,166,2020-01-03,In Store
986,88,4057,2020-10-24,In Store
986,88,4704,2020-11-21,In Store
987,88,14837,2020-03-09,Online
987,88,14958,2020-08-08,Online
988,88,798,2020-08-16,In Store
989,88,1668,2020-08-27,In Store
989,88,17814,2020-07-18,In Store
990,88,12256,2020-01-06,In Store
991,88,8731,2020-07-19,Online
991,88,8922,2020-05-21,Online
992,88,8613,2020-05-23,In Store
992,88,9434,2020-04-15,In Store
992,88,14010,2020-02-10,In Store
993,89,13300,2020-12-16,Online
993,89,13697,2020-04-07,Online
993,89,17719,2020-01-07,Online
994,89,4726,2020-02-09,In Store
994,89,8804,2020-03-17,In Store
994,89,9948,2020-07-24,In Store
994,89,10160,2020-01-06,In Store
994,89,11631,2020-10-18,In Store
995,89,3384,2020-03-06,In Store
995,89,11125,2020-06-04,In Store
995,89,14615,2020-09-12,In Store
996,89,4033,2020-04-11,Online
996,89,4831,2020-06-11,Online
996,89,6163,2020-01-11,Online
996,89,9750,2020-11-15,Online
996,89,10632,2020-04-07,Online
997,89,1186,2020-07-11,In Store
997,89,1352,2020-10-27,In Store
997,89,11775,2020-10-14,In Store
998,89,108,2020-05-03,Online
998,89,4547,2020-07-27,Online
998,89,5908,2020-11-11,Online
998,89,8777,2020-11-07,Online
999,89,8308,2020-08-09,In Store
999,89,11747,2020-08-17,In Store
999,89,14549,2020-11-12,In Store
1000,90,5186,2020-11-21,In Store
1000,90,6131,2020-09-19,In Store
1001,90,1657,2020-04-04,In Store
1001,90,5502,2020-08-19,In Store
1002,90,9227,2020-12-18,In Store
1002,90,10896,2020-09-16,In Store
1002,90,11034,2020-12-14,In Store
1002,90,17233,2020-06-06,In Store
1003,90,4715,2020-02-23,Online
1003,90,7324,2020-03-12,Online
1003,90,10443,2020-05-23,Online
1004,90,4095,2020-08-22,Online
1004,90,5672,2020-11-27,Online
1004,90,16058,2020-11-14,Online
1004,90,17021,2020-10-14,Online
1005,90,777,2020-08-18,Online
1005,90,1261,2020-04-14,Online
1005,90,3511,2020-11-27,Online
1005,90,11791,2020-05-09,Online
1006,90,56,2020-12-25,Online
1006,90,386,2020-02-06,Online
1007,91,1913,2020-12-11,In Store
1007,91,3244,2020-01-21,In Store
1007,91,6249,2020-12-11,In Store
1008,91,14265,2020-11-22,In Store
1008,91,17560,2020-01-13,In Store
1009,91,6863,2020-10-01,Online
1009,91,9505,2020-02-22,Online
1009,91,14624,2020-02-16,Online
1010,91,3406,2020-08-23,Online
1010,91,4589,2020-10-16,Online
1010,91,13207,2020-07-20,Online
1011,91,4121,2020-11-22,In Store
1011,91,11321,2020-01-27,In Store
1011,91,16472,2020-03-17,In Store
1012,91,5344,2020-11-11,In Store
1012,91,7703,2020-06-19,In Store
1012,91,9215,2020-08-14,In Store
1012,91,16044,2020-04-12,In Store
1012,91,17724,2020-05-05,In Store
1013,91,8241,2020-05-05,Online
1013,91,10893,2020-12-20,Online
1013,91,13964,2020-09-18,Online
1014,91,4261,2020-12-25,Online
1014,91,4374,2020-10-25,Online
1014,91,7746,2020-01-18,Online
1014,91,14163,2020-10-27,Online
1015,91,8477,2020-12-12,Online
1015,91,12962,2020-12-19,Online
1016,92,8878,2020-05-14,Online
1016,92,16569,2020-05-05,Online
1016,92,16594,2020-11-12,Online
1017,92,3485,2020-11-13,Online
1017,92,14648,2020-01-20,Online
1018,92,983,2020-03-25,In Store
1018,92,5045,2020-04-18,In Store
1018,92,11217,2020-10-03,In Store
1018,92,16514,2020-08-21,In Store
1019,93,9788,2020-12-04,Online
1020,93,246,2020-07-09,Online
1020,93,1013,2020-10-20,Online
1020,93,15893,2020-04-23,Online
1020,93,17301,2020-10-27,Online
1021,93,1468,2020-10-01,Online
1021,93,6466,2020-04-02,Online
1022,93,8476,2020-03-04,In Store
1022,93,17170,2020-08-25,In Store
1023,93,5315,2020-09-17,Online
1023,93,15573,2020-03-24,Online
1024,93,1700,2020-02-13,In Store
1024,93,13277,2020-09-12,In Store
1024,93,13281,2020-10-14,In Store
1025,93,7649,2020-06-04,In Store
1025,93,9050,2020-04-26,In Store
1025,93,9723,2020-12-18,In Store
1026,93,7292,2020-10-09,Online
1026,93,8571,2020-04-15,Online
1026,93,9977,2020-03-22,Online
1026,93,14368,2020-06-01,Online
1027,93,6132,2020-07-05,In Store
1027,93,11900,2020-11-21,In Store
1027,93,17117,2020-12-13,In Store
1028,93,4438,2020-05-26,In Store
1028,93,5484,2020-02-18,In Store
1028,93,11967,2020-02-16,In Store
1029,93,10996,2020-05-15,Online
1029,93,15954,2020-04-08,Online
1030,93,2137,2020-09-18,In Store
1030,93,5344,2020-10-18,In Store
1030,93,9311,2020-08-06,In Store
1030,93,17342,2020-07-25,In Store
1031,93,4656,2020-04-22,In Store
1031,93,8401,2020-04-15,In Store
1031,93,14327,2020-04-17,In Store
1032,93,623,2020-12-11,Online
1032,93,1080,2020-01-23,Online
1032,93,4762,2020-05-14,Online
1032,93,15164,2020-04-16,Online
1033,93,6829,2020-12-06,In Store
1033,93,17666,2020-01-21,In Store
1034,94,512,2020-08-14,In Store
1034,94,3487,2020-03-03,In Store
1034,94,5726,2020-06-01,In Store
1034,94,13567,2020-03-09,In Store
1034,94,13843,2020-07-27,In Store
1035,94,4944,2020-04-08,In Store
1035,94,5047,2020-02-20,In Store
1035,94,5573,2020-03-03,In Store
1035,94,11545,2020-12-20,In Store
1035,94,14775,2020-08-12,In Store
1036,94,4075,2020-03-17,In Store
1036,94,9135,2020-09-19,In Store
1036,94,10474,2020-04-04,In Store
1036,94,16377,2020-07-15,In Store
1037,94,525,2020-12-16,In Store
1037,94,9662,2020-03-01,In Store
1037,94,15968,2020-11-02,In Store
1038,95,6474,2020-02-07,In Store
1038,95,15308,2020-01-17,In Store
1038,95,16987,2020-11-06,In Store
1039,95,13842,2020-06-05,Online
1039,95,14058,2020-11-21,Online
1039,95,16033,2020-05-20,Online
1040,95,9293,2020-11-20,Online
1041,95,4727,2020-05-03,Online
1041,95,12364,2020-07-24,Online
1041,95,15437,2020-08-23,Online
1042,95,12011,2020-09-08,In Store
1042,95,14263,2020-05-24,In Store
1043,95,3471,2020-03-23,In Store
1043,95,3646,2020-08-04,In Store
1043,95,8268,2020-09-05,In Store
1043,95,17289,2020-01-12,In Store
1044,95,1298,2020-03-04,In Store
1044,95,10393,2020-05-11,In Store
1044,95,12183,2020-01-23,In Store
1044,95,14053,2020-08-27,In Store
1044,95,17504,2020-08-21,In Store
1045,95,2071,2020-10-19,Online
1045,95,10281,2020-09-17,Online
1046,95,2223,2020-06-01,Online
1046,95,6927,2020-06-06,Online
1047,95,2081,2020-07-23,In Store
1047,95,2881,2020-10-05,In Store
1047,95,6706,2020-09-13,In Store
1048,95,3397,2020-11-11,Online
1048,95,11760,2020-12-04,Online
1049,95,8184,2020-05-02,In Store
1049,95,8716,2020-05-06,In Store
1050,95,11665,2020-12-19,In Store
1050,95,16816,2020-05-27,In Store
1051,95,155,2020-05-27,Online
1051,95,7344,2020-02-07,Online
1051,95,9448,2020-04-07,Online
1051,95,13596,2020-04-10,Online
1052,95,10735,2020-02-18,In Store
1052,95,15033,2020-04-19,In Store
1053,95,6618,2020-12-09,In Store
1053,95,10858,2020-12-02,In Store
1054,96,2753,2020-09-01,In Store
1054,96,7981,2020-12-16,In Store
1054,96,15903,2020-03-04,In Store
1055,96,2745,2020-08-05,Online
1055,96,6570,2020-05-21,Online
1055,96,10970,2020-02-02,Online
1055,96,16473,2020-01-17,Online
1056,96,5390,2020-04-02,Online
1056,96,5983,2020-07-13,Online
1056,96,7880,2020-02-08,Online
1056,96,14112,2020-11-09,Online
1056,96,15243,2020-11-27,Online
1057,96,96,2020-10-22,In Store
1057,96,12101,2020-04-11,In Store
1057,96,13234,2020-11-21,In Store
1058,97,4397,2020-02-24,In Store
1058,97,9068,2020-01-27,In Store
1058,97,12431,2020-01-19,In Store
1059,97,2020,2020-11-10,In Store
1059,97,7539,2020-12-10,In Store
1059,97,9174,2020-04-25,In Store
1059,97,12010,2020-01-02,In Store
1060,97,4009,2020-05-19,Online
1060,97,6032,2020-05-22,Online
1060,97,13089,2020-01-25,Online
1060,97,13146,2020-11-22,Online
1061,98,714,2020-08-16,In Store
1061,98,2259,2020-08-05,In Store
1061,98,2883,2020-11-27,In Store
1061,98,7235,2020-10-26,In Store
1061,98,15158,2020-01-17,In Store
1062,98,1572,2020-10-04,Online
1062,98,8789,2020-04-11,Online
1062,98,14551,2020-12-04,Online
1063,99,283,2020-07-13,Online
1063,99,2700,2020-01-22,Online
1063,99,4848,2020-06-22,Online
1064,99,3718,2020-10-12,Online
1064,99,4703,2020-11-14,Online
1064,99,12345,2020-06-27,Online
1065,99,5308,2020-11-24,In Store
1065,99,11819,2020-05-10,In Store
1065,99,12097,2020-10-27,In Store
1066,99,3229,2020-11-11,In Store
1066,99,4484,2020-05-13,In Store
1067,99,13799,2020-07-23,In Store
1068,99,7097,2020-04-16,In Store
1068,99,7168,2020-04-04,In Store
1068,99,13110,2020-02-17,In Store
1068,99,15547,2020-07-23,In Store
1069,99,6309,2020-05-21,Online
1069,99,9558,2020-01-16,Online
1069,99,10781,2020-08-26,Online
1069,99,16423,2020-02-08,Online
1070,99,4776,2020-02-25,Online
1070,99,7850,2020-07-09,Online
1070,99,9812,2020-09-17,Online
1070,99,17734,2020-03-01,Online
1071,99,11009,2020-02-14,Online
1072,99,10310,2020-09-14,Online
1072,99,14113,2020-02-22,Online
1073,99,993,2020-02-01,Online
1073,99,1667,2020-09-04,Online
1073,99,2758,2020-01-06,Online
1073,99,4424,2020-03-15,Online
1074,100,9322,2020-05-08,In Store
1074,100,12936,2020-08-03,In Store
1075,100,1540,2020-04-26,Online
1075,100,8687,2020-05-18,Online
1075,100,8940,2020-09-01,Online
1075,100,12082,2020-02-09,Online
1075,100,14542,2020-12-16,Online
1076,100,16469,2020-05-26,Online
1077,100,3451,2020-02-21,Online
1077,100,8938,2020-10-18,Online
1078,100,3745,2020-08-23,In Store
1079,100,46,2020-08-25,In Store
1079,100,1544,2020-01-08,In Store
1079,100,2806,2020-10-17,In Store
1079,100,12580,2020-12-08,In Store
1079,100,17678,2020-08-08,In Store
1080,101,5289,2020-04-04,Online
1080,101,6685,2020-01-09,Online
1080,101,15508,2020-08-07,Online
1080,101,17816,2020-09-04,Online
1081,101,2980,2020-02-16,Online
1081,101,4005,2020-09-19,Online
1081,101,11092,2020-02-24,Online
1082,101,138,2020-11-27,In Store
1082,101,2555,2020-04-02,In Store
1082,101,9299,2020-05-10,In Store
1082,101,11158,2020-08-27,In Store
1082,101,13365,2020-02-20,In Store
1083,101,4351,2020-08-25,In Store
1083,101,7504,2020-08-21,In Store
1083,101,10031,2020-12-03,In Store
1083,101,12294,2020-02-19,In Store
1083,101,17066,2020-03-21,In Store
1084,101,9942,2020-09-18,Online
1084,101,12897,2020-03-27,Online
1085,101,3852,2020-02-20,In Store
1085,101,13456,2020-12-03,In Store
1085,101,13744,2020-05-16,In Store
1085,101,17300,2020-05-12,In Store
1086,101,1531,2020-05-25,In Store
1086,101,5216,2020-03-22,In Store
1086,101,5641,2020-03-02,In Store
1086,101,10574,2020-11-13,In Store
1086,101,13361,2020-01-06,In Store
1087,101,2083,2020-09-15,In Store
1087,101,5997,2020-01-13,In Store
1087,101,13575,2020-02-02,In Store
1087,101,15030,2020-02-14,In Store
1087,101,15852,2020-04-08,In Store
1088,101,1525,2020-01-06,In Store
1088,101,3289,2020-10-20,In Store
1088,101,6875,2020-10-12,In Store
1089,101,140,2020-01-05,In Store
1089,101,1790,2020-04-14,In Store
1089,101,6741,2020-01-22,In Store
1089,101,15846,2020-06-05,In Store
1089,101,16866,2020-12-14,In Store
1090,101,11496,2020-06-09,In Store
1090,101,14381,2020-08-05,In Store
1091,101,5777,2020-04-13,Online
1092,101,2732,2020-05-15,In Store
1092,101,12803,2020-04-21,In Store
1092,101,14208,2020-11-17,In Store
1093,101,1191,2020-02-16,Online
1093,101,11069,2020-07-08,Online
1094,101,15336,2020-02-13,Online
1094,101,16200,2020-08-07,Online
1094,101,16394,2020-10-07,Online
1095,101,6730,2020-11-01,Online
1095,101,16807,2020-10-04,Online
1096,101,9947,2020-10-16,Online
1096,101,10337,2020-07-19,Online
1096,101,17162,2020-05-03,Online
1097,101,1783,2020-06-08,In Store
1097,101,8606,2020-05-21,In Store
1097,101,8772,2020-11-13,In Store
1097,101,14522,2020-05-15,In Store
1098,101,6038,2020-08-25,In Store
1099,102,2814,2020-07-14,In Store
1099,102,9824,2020-10-23,In Store
1099,102,11036,2020-05-14,In Store
1099,102,12696,2020-08-23,In Store
1099,102,13189,2020-11-20,In Store
1100,102,6121,2020-08-18,In Store
1100,102,8844,2020-11-26,In Store
1100,102,14036,2020-05-23,In Store
1100,102,14250,2020-11-15,In Store
1100,102,15534,2020-07-04,In Store
1101,102,5432,2020-04-13,Online
1101,102,15555,2020-06-25,Online
1101,102,17502,2020-02-05,Online
1102,102,2436,2020-05-17,Online
1102,102,7472,2020-05-27,Online
1103,102,3884,2020-08-08,Online
1104,102,7643,2020-07-17,Online
1104,102,8418,2020-12-22,Online
1105,102,1878,2020-04-12,Online
1105,102,4665,2020-01-20,Online
1105,102,10413,2020-02-23,Online
1106,102,2183,2020-07-12,In Store
1106,102,2564,2020-12-22,In Store
1106,102,2689,2020-09-20,In Store
1106,102,7690,2020-06-23,In Store
1106,102,17806,2020-05-27,In Store
1107,102,2763,2020-01-17,Online
1107,102,5245,2020-10-08,Online
1107,102,17011,2020-08-14,Online
1108,102,2355,2020-01-02,Online
1108,102,9871,2020-09-04,Online
1108,102,13916,2020-04-21,Online
1109,102,320,2020-04-20,In Store
1109,102,3764,2020-12-20,In Store
1109,102,6297,2020-07-14,In Store
1109,102,11416,2020-07-16,In Store
1109,102,13504,2020-09-07,In Store
1110,102,1486,2020-08-23,Online
1110,102,2572,2020-07-08,Online
1110,102,7043,2020-01-26,Online
1110,102,10950,2020-01-16,Online
1110,102,11745,2020-06-10,Online
1111,102,2132,2020-05-09,In Store
1111,102,14253,2020-02-19,In Store
1112,102,1255,2020-10-14,In Store
1112,102,4955,2020-01-10,In Store
1112,102,7320,2020-05-01,In Store
1112,102,7836,2020-07-04,In Store
1112,102,8766,2020-06-05,In Store
1113,102,8423,2020-06-08,In Store
1113,102,9885,2020-06-25,In Store
1113,102,14547,2020-08-12,In Store
1113,102,16315,2020-12-12,In Store
1114,102,1791,2020-01-04,Online
1114,102,1864,2020-03-18,Online
1114,102,11503,2020-07-22,Online
1114,102,12023,2020-08-08,Online
1115,102,117,2020-05-26,Online
1115,102,1072,2020-12-20,Online
1115,102,6846,2020-12-26,Online
1115,102,9345,2020-02-15,Online
1116,102,2156,2020-10-27,In Store
1116,102,8847,2020-07-07,In Store
1116,102,13854,2020-08-20,In Store
1117,103,2484,2020-04-17,In Store
1117,103,8664,2020-09-05,In Store
1117,103,10197,2020-04-14,In Store
1118,103,1053,2020-04-24,In Store
1118,103,6711,2020-08-17,In Store
1118,103,13653,2020-06-08,In Store
1119,103,4907,2020-08-17,In Store
1119,103,11326,2020-06-04,In Store
1119,103,12051,2020-01-24,In Store
1120,103,8355,2020-04-07,Online
1120,103,10994,2020-02-12,Online
1121,103,7498,2020-08-22,Online
1121,103,14445,2020-12-08,Online
1121,103,16469,2020-11-12,Online
1121,103,17872,2020-05-15,Online
1122,103,3476,2020-01-05,In Store
1122,103,10580,2020-09-19,In Store
1123,103,893,2020-01-21,In Store
1123,103,1838,2020-05-14,In Store
1123,103,4359,2020-09-06,In Store
1124,103,1382,2020-08-24,Online
1124,103,12228,2020-12-01,Online
1124,103,15605,2020-11-20,Online
1124,103,17373,2020-12-20,Online
1125,104,1801,2020-06-17,In Store
1125,104,9422,2020-08-03,In Store
1126,105,117,2020-08-03,Online
1126,105,17204,2020-09-03,Online
1126,105,17484,2020-04-19,Online
1127,105,7935,2020-12-15,In Store
1127,105,17227,2020-03-24,In Store
1128,105,3474,2020-05-24,Online
1128,105,7590,2020-06-12,Online
1129,105,12009,2020-06-09,Online
1129,105,14947,2020-11-14,Online
1130,105,8928,2020-07-01,Online
1130,105,13584,2020-07-18,Online
1130,105,16870,2020-07-21,Online
1131,105,9707,2020-10-22,Online
1132,105,4620,2020-05-21,In Store
1133,105,1719,2020-08-05,Online
1133,105,2098,2020-09-07,Online
1133,105,12883,2020-08-24,Online
1133,105,17507,2020-03-18,Online
1134,105,5216,2020-07-18,In Store
1134,105,6772,2020-05-12,In Store
1134,105,17525,2020-07-19,In Store
1135,105,70,2020-02-09,In Store
1136,105,6276,2020-02-02,In Store
1136,105,11919,2020-10-12,In Store
1137,105,2283,2020-06-01,Online
1137,105,16654,2020-11-24,Online
1138,105,4478,2020-10-16,Online
1138,105,9137,2020-01-22,Online
1138,105,14071,2020-10-18,Online
1139,105,984,2020-05-22,Online
1139,105,1627,2020-01-05,Online
1139,105,2886,2020-09-27,Online
1139,105,4581,2020-09-05,Online
1140,105,5362,2020-05-25,In Store
1140,105,6873,2020-11-24,In Store
1140,105,7833,2020-09-11,In Store
1140,105,16289,2020-02-13,In Store
1141,105,7980,2020-03-25,Online
1141,105,11305,2020-03-06,Online
1141,105,12435,2020-12-24,Online
1141,105,16532,2020-01-25,Online
1142,106,1981,2020-02-21,In Store
1142,106,4202,2020-06-07,In Store
1142,106,10103,2020-05-26,In Store
1143,106,1412,2020-02-05,Online
1143,106,10770,2020-11-05,Online
1143,106,12262,2020-08-22,Online
1144,106,6553,2020-09-20,In Store
1144,106,9318,2020-02-24,In Store
1144,106,10085,2020-02-12,In Store
1145,106,739,2020-03-25,Online
1145,106,6525,2020-06-23,Online
1145,106,13420,2020-12-01,Online
1145,106,17520,2020-12-18,Online
1146,106,6082,2020-04-17,In Store
1146,106,14367,2020-10-01,In Store
1146,106,17877,2020-01-06,In Store
1147,106,2500,2020-07-06,Online
1147,106,8431,2020-08-27,Online
1147,106,15340,2020-02-08,Online
1148,106,272,2020-05-13,Online
1148,106,6748,2020-11-23,Online
1148,106,13013,2020-02-17,Online
1149,106,4489,2020-10-20,In Store
1149,106,16626,2020-11-01,In Store
1150,106,6880,2020-05-01,In Store
1151,106,2391,2020-02-21,Online
1151,106,14142,2020-10-02,Online
1151,106,14724,2020-08-22,Online
1151,106,16324,2020-06-01,Online
1152,106,14730,2020-12-08,In Store
1153,107,8057,2020-10-05,Online
1153,107,9734,2020-03-27,Online
1154,107,1202,2020-10-22,In Store
1154,107,4077,2020-10-16,In Store
1154,107,5617,2020-03-13,In Store
1154,107,14544,2020-11-07,In Store
1155,107,1339,2020-03-22,In Store
1155,107,3046,2020-03-15,In Store
1155,107,11689,2020-05-17,In Store
1155,107,14655,2020-01-08,In Store
1155,107,17299,2020-12-15,In Store
1156,107,5553,2020-04-20,Online
1156,107,6476,2020-07-05,Online
1157,107,4691,2020-05-14,In Store
1157,107,6782,2020-03-14,In Store
1157,107,10676,2020-09-16,In Store
1157,107,17060,2020-06-05,In Store
1158,107,7902,2020-01-03,In Store
1158,107,12646,2020-03-05,In Store
1159,107,2880,2020-07-14,Online
1159,107,10688,2020-10-01,Online
1159,107,13679,2020-07-27,Online
1159,107,17444,2020-08-03,Online
1160,107,317,2020-03-25,In Store
1160,107,8926,2020-10-01,In Store
1160,107,14222,2020-10-16,In Store
1161,107,5512,2020-08-25,Online
1161,107,10207,2020-05-23,Online
1161,107,12651,2020-04-17,Online
1162,107,6370,2020-08-08,Online
1163,107,3047,2020-01-26,In Store
1163,107,10287,2020-04-13,In Store
1163,107,11115,2020-11-02,In Store
1163,107,14515,2020-06-17,In Store
1164,107,5034,2020-09-03,Online
1164,107,13981,2020-11-26,Online
1165,107,2550,2020-07-01,In Store
1165,107,4247,2020-04-11,In Store
1165,107,4702,2020-04-11,In Store
1166,107,2992,2020-09-15,In Store
1166,107,4780,2020-05-09,In Store
1166,107,5029,2020-12-15,In Store
1166,107,5361,2020-07-08,In Store
1167,107,2818,2020-06-24,In Store
1167,107,17311,2020-07-09,In Store
1168,107,3978,2020-06-16,In Store
1168,107,7201,2020-01-17,In Store
1168,107,15310,2020-01-16,In Store
1169,107,10520,2020-07-01,In Store
1169,107,12979,2020-01-02,In Store
1169,107,15345,2020-10-10,In Store
1169,107,17478,2020-06-10,In Store
1170,108,1096,2020-12-14,In Store
1170,108,1801,2020-06-17,In Store
1170,108,12987,2020-01-01,In Store
1170,108,14752,2020-09-06,In Store
1171,108,3421,2020-05-17,Online
1171,108,9017,2020-07-15,Online
1171,108,10162,2020-09-04,Online
1172,108,7643,2020-04-13,In Store
1173,108,81,2020-01-19,In Store
1173,108,1794,2020-05-22,In Store
1173,108,14036,2020-01-17,In Store
1173,108,15409,2020-04-21,In Store
1174,108,4306,2020-01-07,In Store
1174,108,5124,2020-09-10,In Store
1174,108,7044,2020-06-24,In Store
1174,108,7389,2020-11-19,In Store
1174,108,9379,2020-01-05,In Store
1175,108,3678,2020-12-25,In Store
1175,108,14635,2020-09-22,In Store
1176,108,1645,2020-09-02,In Store
1176,108,3528,2020-05-14,In Store
1176,108,11977,2020-03-13,In Store
1176,108,14288,2020-04-25,In Store
1177,108,211,2020-07-19,Online
1177,108,607,2020-02-22,Online
1177,108,17449,2020-10-05,Online
1178,108,1479,2020-04-09,In Store
1178,108,3186,2020-02-18,In Store
1178,108,8772,2020-04-16,In Store
1178,108,10527,2020-05-21,In Store
1178,108,12913,2020-07-10,In Store
1179,108,1868,2020-07-06,Online
1179,108,6705,2020-12-03,Online
1179,108,14205,2020-02-22,Online
1180,108,589,2020-09-02,Online
1180,108,3806,2020-09-14,Online
1180,108,3916,2020-06-17,Online
1180,108,4015,2020-06-16,Online
1180,108,13164,2020-06-01,Online
1181,108,764,2020-10-27,In Store
1181,108,7491,2020-01-17,In Store
1182,109,3314,2020-07-14,In Store
1182,109,7347,2020-08-17,In Store
1182,109,8024,2020-04-19,In Store
1182,109,13666,2020-04-22,In Store
1183,109,8,2020-10-15,Online
1183,109,1844,2020-08-22,Online
1183,109,5359,2020-12-07,Online
1183,109,6090,2020-04-07,Online
1183,109,7386,2020-07-19,Online
1184,109,7582,2020-12-19,In Store
1184,109,9263,2020-09-23,In Store
1184,109,12981,2020-12-18,In Store
1185,109,4486,2020-12-11,In Store
1185,109,5574,2020-01-17,In Store
1185,109,5918,2020-05-25,In Store
1185,109,15690,2020-11-12,In Store
1185,109,15748,2020-03-05,In Store
1186,109,7367,2020-07-21,Online
1186,109,15779,2020-08-19,Online
1187,109,3861,2020-08-22,In Store
1187,109,6874,2020-03-27,In Store
1187,109,8653,2020-06-15,In Store
1188,109,970,2020-05-05,Online
1188,109,9774,2020-07-09,Online
1188,109,10042,2020-02-20,Online
1188,109,12988,2020-08-14,Online
1188,109,14561,2020-01-10,Online
1189,109,839,2020-12-22,Online
1189,109,5477,2020-08-15,Online
1189,109,13294,2020-04-08,Online
1190,109,346,2020-04-25,Online
1190,109,761,2020-04-22,Online
1190,109,13019,2020-04-24,Online
1190,109,16183,2020-02-21,Online
1191,109,9200,2020-03-04,In Store
